CaO+MgO,Al2O3,TiO2,Fe2O3*,MnO,MgO,CaO,Na2O,K2O,P2O5,S,Zn,Pb,Cu,Cd,Cr,Ni,Sc,V,Ba,Sr,Li,Rb,Y,Zr,Nb,Cs,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Th,U,Type de roche
0.000124869,8.16E-08,2.41E-09,1.39E-06,2.15E-07,5.22E-05,7.33E-05,4.49E-08,3.77E-08,1.63E-07,0.005796391,0.009526802,0.001522316,1.28E-05,3.12E-05,8.29E-06,1.11E-05,1.08E-06,7.69E-06,2.51E-05,0.000188756,7.64E-06,6.71E-07,8.30E-06,1.71E-06,5.43E-07,9.22E-08,3.61E-06,3.28E-06,9.09E-07,3.28E-06,6.58E-07,1.74E-07,7.22E-07,1.07E-07,8.13E-07,1.93E-07,6.22E-07,7.12E-08,3.25E-07,4.55E-08,3.66E-08,4.55E-08,1.47E-07,5.69E-06,Spahlerite
0.000138524,4.63E-07,1.50E-08,1.39E-06,2.15E-07,5.80E-05,7.97E-05,6.36E-08,2.18E-07,2.92E-08,0.005796391,0.009526802,0.001522316,1.28E-05,3.12E-05,1.23E-05,1.09E-05,1.08E-06,4.57E-05,9.43E-05,0.000188756,7.64E-06,4.75E-06,7.52E-06,6.37E-06,1.97E-06,,3.94E-06,3.89E-06,9.09E-07,3.28E-06,6.58E-07,1.74E-07,7.22E-07,1.07E-07,8.13E-07,1.93E-07,6.22E-07,7.87E-08,3.94E-07,5.94E-08,1.57E-07,1.79E-07,,4.17E-06,Spahlerite
0.000124869,8.16E-08,2.41E-09,4.47E-06,1.00E-07,5.22E-05,7.33E-05,4.49E-08,3.77E-08,2.92E-08,0.03407848,0.0328582,0.013572284,5.63E-05,0.000119458,1.03E-05,1.10E-05,1.08E-06,2.67E-05,2.51E-05,0.000130512,7.64E-06,6.71E-07,5.16E-06,1.71E-06,5.43E-07,9.22E-08,2.62E-06,2.06E-06,6.03E-07,1.83E-06,3.95E-07,8.71E-08,3.59E-07,6.17E-08,4.78E-07,1.28E-07,3.90E-07,4.90E-08,2.56E-07,3.16E-08,3.66E-08,4.55E-08,7.28E-08,2.66E-06,Spahlerite
1.00E-05,8.82E-06,6.18E-07,4.03E-05,6.29E-08,1.03E-05,4.01E-06,4.01E-07,5.55E-06,1.35E-07,0.018910996,5.67E-05,2.45E-05,0.000162389,4.24E-06,5.05E-05,5.42E-05,7.06E-06,0.000200633,0.000884172,6.51E-05,3.15E-05,9.91E-05,1.14E-05,0.000110878,1.05E-05,9.00E-06,2.43E-05,4.77E-05,5.56E-06,3.70E-05,6.27E-06,8.51E-07,3.40E-06,4.24E-07,2.48E-06,5.07E-07,1.36E-06,2.52E-07,1.34E-06,2.76E-07,3.32E-06,1.16E-06,9.94E-06,5.97E-06,Sí©diments terrigíÂnes
1.00E-05,1.55E-05,6.18E-07,5.94E-06,1.19E-08,1.03E-05,4.01E-06,4.01E-07,5.55E-06,2.04E-07,0.018910996,5.67E-05,5.45E-05,0.000162389,1.86E-06,0.000298881,0.000327203,2.15E-05,0.000916853,0.000884172,6.51E-05,3.15E-05,9.91E-05,5.57E-05,0.000190183,1.05E-05,6.05E-06,5.53E-05,0.000109478,1.29E-05,5.72E-05,9.68E-06,2.09E-06,1.24E-05,1.61E-06,9.46E-06,1.96E-06,6.64E-06,9.57E-07,6.53E-06,9.95E-07,3.32E-06,1.16E-06,9.94E-06,2.47E-05,Sí©diments terrigíÂnes
1.00E-05,2.87E-05,2.10E-06,1.45E-05,1.19E-08,4.24E-06,4.01E-06,1.03E-06,1.18E-05,6.46E-08,0.018910996,5.67E-05,3.95E-05,0.000789669,2.46E-06,0.000236794,0.000122428,3.59E-05,0.000916853,0.000884172,6.51E-05,3.15E-05,0.000186984,1.14E-05,0.000190183,1.95E-05,3.11E-06,2.43E-05,4.77E-05,5.56E-06,1.68E-05,6.27E-06,8.51E-07,3.40E-06,4.24E-07,2.48E-06,5.07E-07,3.12E-06,2.52E-07,3.07E-06,2.76E-07,6.32E-06,1.49E-06,9.94E-06,5.97E-06,Sí©diments terrigíÂnes
1.00E-05,2.87E-05,1.36E-06,1.45E-05,1.19E-08,4.24E-06,4.01E-06,1.03E-06,1.18E-05,1.35E-07,0.092448097,0.000177706,6.96E-05,0.000162389,3.65E-06,0.000174707,0.000190686,3.59E-05,0.000200633,0.003813958,6.51E-05,7.24E-05,0.000274918,2.62E-05,0.000348792,2.85E-05,9.00E-06,5.53E-05,0.000109478,1.29E-05,3.70E-05,6.27E-06,1.47E-06,6.40E-06,4.24E-07,5.97E-06,1.23E-06,3.12E-06,6.05E-07,3.07E-06,6.36E-07,9.32E-06,1.82E-06,1.94E-05,5.97E-06,Sí©diments terrigíÂnes
1.00E-05,3.54E-05,2.10E-06,5.94E-06,4.59E-08,4.24E-06,4.01E-06,1.03E-06,2.44E-05,2.04E-07,0.055679547,5.67E-05,2.45E-05,0.000162389,1.86E-06,0.000298881,0.000122428,2.15E-05,0.000558743,0.000884172,0.000135281,1.11E-05,0.000274918,5.57E-05,0.000428097,2.85E-05,3.11E-06,8.63E-05,0.000171236,2.02E-05,7.73E-05,1.31E-05,2.71E-06,1.24E-05,1.61E-06,,1.96E-06,6.64E-06,9.57E-07,6.53E-06,9.95E-07,1.23E-05,1.16E-06,2.88E-05,1.53E-05,Sí©diments terrigíÂnes
6.18E-05,2.21E-05,6.18E-07,5.94E-06,2.89E-08,,3.50E-05,1.67E-06,5.55E-06,2.04E-07,0.018910996,0.000117182,3.95E-05,0.000162389,1.86E-06,0.00011262,5.42E-05,2.15E-05,0.000200633,0.000884172,0.000345768,7.24E-05,0.000186984,4.09E-05,0.000190183,1.95E-05,3.11E-06,5.53E-05,0.000109478,1.29E-05,5.72E-05,9.68E-06,2.09E-06,9.41E-06,1.02E-06,5.97E-06,1.23E-06,3.12E-06,6.05E-07,3.07E-06,2.76E-07,3.32E-06,1.16E-06,1.94E-05,5.97E-06,Sí©diments terrigíÂnes
1.00E-05,3.54E-05,6.18E-07,5.94E-06,4.59E-08,4.24E-06,4.01E-06,4.01E-07,1.18E-05,6.46E-08,0.018910996,5.67E-05,2.45E-05,0.000162389,1.86E-06,5.05E-05,5.42E-05,7.06E-06,0.000200633,0.005278851,0.000135281,3.15E-05,0.000274918,1.14E-05,0.000110878,1.05E-05,3.11E-06,2.43E-05,4.77E-05,5.56E-06,1.68E-05,2.86E-06,8.51E-07,3.40E-06,4.24E-07,2.48E-06,5.07E-07,1.36E-06,2.52E-07,1.34E-06,2.76E-07,3.32E-06,8.33E-07,9.94E-06,5.97E-06,Sí©diments terrigíÂnes
1.00E-05,3.54E-05,1.36E-06,5.94E-06,1.19E-08,4.24E-06,4.01E-06,4.01E-07,2.44E-05,2.04E-07,0.018910996,5.67E-05,2.45E-05,0.000789669,1.86E-06,0.000174707,5.42E-05,1.43E-05,0.000200633,0.002349065,6.51E-05,1.11E-05,0.000274918,4.09E-05,0.000428097,2.85E-05,3.11E-06,8.63E-05,0.000171236,2.02E-05,7.73E-05,1.31E-05,2.09E-06,1.24E-05,1.02E-06,5.97E-06,1.23E-06,4.88E-06,6.05E-07,4.80E-06,6.36E-07,1.23E-05,1.82E-06,2.88E-05,5.97E-06,Sí©diments terrigíÂnes
1.00E-05,8.82E-06,6.18E-07,5.94E-06,6.29E-08,1.03E-05,4.01E-06,4.01E-07,5.55E-06,6.46E-08,0.018910996,5.67E-05,3.95E-05,0.000162389,2.46E-06,5.05E-05,5.42E-05,7.06E-06,0.000200633,0.000884172,6.51E-05,1.11E-05,9.91E-05,1.14E-05,0.000110878,1.05E-05,3.11E-06,2.43E-05,4.77E-05,5.56E-06,1.68E-05,2.86E-06,8.51E-07,3.40E-06,4.24E-07,2.48E-06,5.07E-07,1.36E-06,2.52E-07,1.34E-06,2.76E-07,3.32E-06,5.04E-07,9.94E-06,5.97E-06,Sí©diments terrigíÂnes
0.000136237,3.18E-07,1.08E-08,5.38E-07,5.97E-08,5.45E-05,8.04E-05,7.70E-08,8.05E-08,3.50E-07,0.003154387,3.80E-05,2.23E-05,1.11E-05,8.03E-07,3.48E-05,2.42E-05,1.15E-06,3.65E-05,2.14E-05,0.000185186,9.86E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
